ID	label	subClassOf [ID]	subClassOf [LABEL]	SYNONYMS	inSubset	definition
ENVO:00000000	geographic feature	ENVO:01000813	astronomical body part	macroscopic spatial feature	obo:subsets/envo-basic.obo#envoPolar	An astrononmical body part which delimited by physical discontinuities with its surroundings.
ENVO:00000012	hydrographic feature	ENVO:00000000|RO:0002507 some ENVO:00000063	 some water body|geographic feature	fluvial feature	obo:subsets/envo-basic.obo#envoPolar	A geographical feature associated with water.
ENVO:00000015	ocean	ENVO:00001999|RO:0002473 some ENVO:00002149	 some sea water|marine water body	ocean region	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	A marine water body which is constitutes the majority of an astronomical body's hydrosphere.
ENVO:00000016	sea	BFO:0000050 some ENVO:01000819|ENVO:00001999|RO:0002473 some ENVO:00002149	 some hydrosphere| some sea water|marine water body	channel|closed sea|marginal sea|open sea|open sound|open water	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	A large expanse of saline water usually connected with an ocean.
ENVO:00000020	lake	BFO:0000050 some ENVO:01000819|ENVO:01000617|ENVO:01001307 some ENVO:01001782|RO:0001025 some ENVO:00000309	 some depressed landform| some hydrosphere|lentic water body|partially_surrounded_by some landmass	broad|catch basin|llyn|loch|lochan|lough|mere|mortlake|open water|pasteuer lake|tarn	obo:subsets/envo-basic.obo#envoPolar	A body of water or other liquid of considerable size contained in a depression on a landmass.
ENVO:00000021	freshwater lake	ENVO:00000020|RO:0002473 some ENVO:00002011	 some fresh water|lake	FreshwaterLake	obo:subsets/envo-basic.obo#envoPolar	A lake of whose water contains low concentrations of salts.
ENVO:00000023	stream	ENVO:00000029|RO:0002150 some ENVO:01000650	 some stream channel|watercourse	Creek|beck|braided stream|brook|brook|burn (hydrographic)|creek|creek|creek|fork (hydrographic|lode|millstream|rivulet|stream bend|streamlet|streams|watercourse|watercourse		A watercourse which is linear and flows across the solid portion of a planetary surface.
ENVO:00000029	watercourse	ENVO:01000618|RO:0002150 some ENVO:00000395	 some channel of a watercourse|lotic water body	awawa|barranca|beck|branch|brook|course|culvert|draw|dredged channel|fork|gulch|gully|gut|gut|gutter|kill|lode|moat|narrows|narrows|narrows|narrows (hydrographic)|overflow channel|passage|passage|pup|race|ravine|reach|reach|reach|rill|rivulet|run|run|runnel|seachannel|seaway|spillway|spillway|stream|tideway|wash|water gap		A flowing body of water.
ENVO:00000039	fjord	ENVO:00000137|RO:0002220 some ENVO:00002000|RO:0002354 some ENVO:03000006	 some glacial erosion process| some slope|coastal inlet		obo:subsets/envo-basic.obo#envoPolar	A long and narrow sea inlet with high steeply sloped walled sides. A fjord is a landform created during a period of glaciation.
ENVO:00000044	peatland	ENVO:01001209|RO:0002473 some ENVO:00005774	 some peat soil|wetland ecosystem	Peatland|bog|bog|bog|mire|morass|muskeg|peat bog|wetland|wetland	obo:subsets/envo-basic.obo#envoPolar	A wetland ecosystem which accumulates acidic peat, a deposit of dead plant material.
ENVO:00000045	estuary	ENVO:00000063|RO:0002151 min 1 ENVO:00000385|RO:0002151 some ENVO:00000230	 min 1 stream mouth| some coastal wetland ecosystem|water body	inlet|mouth		A semi-enclosed coastal body of water with one or more rivers or streams flowing into it, and with a free connection to the open sea.
ENVO:00000058	underground lake	ENVO:00000020|ENVO:00000061	lake|underground water body		obo:subsets/envo-basic.obo#envoPolar	A lake which is formed under the surface of the Earth. Such a lake may be associated with caves and aquifers and springs.
ENVO:00000061	underground water body	ENVO:00000063	water body			A geographical feature associated with water that is under the surface of the earth.
ENVO:00000063	water body	BFO:0000050 some ENVO:01000819|ENVO:01000685|RO:0002354 some ENVO:01001220	 some hydrosphere| some water accumulation process|water mass	aquatic feature|bodies of water|body of water|body of water|hydrographic feature|waterbody		An accumulation of water of varying size.
ENVO:00000067	cave	BFO:0000051 some ENVO:00002144|BFO:0000051 some ENVO:01000019|ENVO:01001884	 some cave floor| some cave wall|surface landform	cavern|cavern|grotto|notch		Naturally formed, subterranean open area or chamber.
ENVO:00000080	mountain range	BFO:0000051 some ENVO:00000081|ENVO:00000478|RO:0002180 min 2 ENVO:00000081	 min 2 mountain| some mountain|range of mounts	cordillera|mountain chain|mountain group|sierra	obo:subsets/envo-basic.obo#envoPolar	A range of mounts which is dominated by mountains.
ENVO:00000081	mountain	ENVO:00000477	mount	Mountain|mountains	obo:subsets/envo-basic.obo#envoPolar	A landform that extends above the surrounding terrain in a limited area.
ENVO:00000084	mountain pass	BFO:0000050 some ENVO:00000080|ENVO:01001884	 some mountain range|surface landform	col|col|defile|defile|gap|gap|notch|pass|pass|saddle|saddle|saddle|saddle (physiographic)|sill (physiographic)	obo:subsets/envo-basic.obo#envoPolar	A lower point that allows easier access through a mountain range. A pass has the general form of a saddle between two mountains.
ENVO:00000085	alpine glacier	ENVO:00000133|RO:0002220 some ENVO:00000248	 some glacial valley|glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier contained in the site of a mountain valley.
ENVO:00000087	cliff	ENVO:00002000	slope	beach scarp|bluff|bluff|ceja|ice cliff|palisade|precipice|scar|scarp|scaw|scraps		A slope which is part of a rocky elevation and which has a high degree of steepness.
ENVO:00000088	sea cliff	ENVO:00000087|RO:0002131 some ENVO:00000303	 some sea coast|cliff	coastal cliff|marine cliff	obo:subsets/envo-basic.obo#envoPolar	A cliff that is a margin of a sea or ocean.
ENVO:00000097	desert area			arid region	obo:subsets/envo-basic.obo#envoPolar	A region rendered barren or partially barren by environmental extremes, especially by low rainfall.
ENVO:00000098	island	ENVO:01000635	planetary landmass	eyot|holm|hummock|isle|islet|islet|islet	obo:subsets/envo-basic.obo#envoPolar	Area of dry or relatively dry land surrounded by water or low wetland.
ENVO:00000100	valley	ENVO:03000015|RO:0002354 some ENVO:02500028	 some planetary erosion|geographic basin	chasm|coulee|dale|glacial gorge|glacial trough|glen|glen|goe|gorge|gorge|graben|gulch|gully|gully|hollow|hollow|hollow|lavaka|median valley|median valley|moat|ravine|re-entrant|seachannel|shelf valley|strath|trench|vale|water gap		A depression which has been formed as a result of erosion by water or ice and which is low-lying, bordered by higher ground, and especially elongate.
ENVO:00000112	area of tundra	BFO:0000050 some ENVO:01000180|BFO:0000050 some ENVO:01001370|ENVO:01001305|RO:0000086 some ENVO:01000370|RO:0002151 some ENVO:01000953	 some tree line ecotone| some tundra biome| some tundra climatic condition| some tundra ecosystem|vegetated area	Arctic land|TundraEcosystem	obo:subsets/envo-basic.obo#envoPolar	A vegetated area which is part of a tundra ecosystem.
ENVO:00000131	obsolete glacial feature			Ice|LandIce|glacer|glacial landform|glacier feature	obo:subsets/envo-basic.obo#envoPolar	OBSOLETE A hydrographic feature characterized by the dominance of snow or ice.
ENVO:00000132	ice sheet	ENVO:00000133	glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier which covers an area of greater than 50,000 square kilometers.
ENVO:00000133	glacier	BFO:0000051 some ENVO:01000406|BFO:0000051 some ENVO:01001125|ENVO:01001691|RO:0000056 some ENVO:03000012	 some glacial transport process| some ice| some snow|mass of compounded environmental materials	RockGlacier|glacial feature|rock glacier	obo:subsets/envo-basic.obo#envoPolar	An ice mass which is of sufficient mass that the action of gravity upon it overcomes the frictional forces holding it in place, causing it to deform and flow towards lower elevation.
ENVO:00000134	permafrost	ENVO:00010483	environmental material		obo:subsets/envo-basic.obo#envoPolar	An environmental material which is 1) composed primarily of soil or rock and included ice or organic material and 2) at or below the freezing point of water for two or more years.
ENVO:00000137	coastal inlet	ENVO:00000475|ENVO:01001307 some ENVO:00000303	inlet|partially_surrounded_by some sea coast	coastal inlet	obo:subsets/envo-basic.obo#envoPolar	An opening of the sea into the land.
ENVO:00000141	bank	BFO:0000050 some ENVO:00000395|ENVO:00002000	 some channel of a watercourse|slope	mount|shore		The sloping margin of a watercourse, serving to confine it to its natural channel.
ENVO:00000145	ice cap	ENVO:01001547	land ice mass	ice field|icecap|icecap	obo:subsets/envo-basic.obo#envoPolar	A dome-shaped ice mass that covers less than 50,000 km2 of land area (usually covering a highland area).
ENVO:00000146	snow field	ENVO:01000352	field	SNOWFIELD|SnowField|snowfield|snowfield	obo:subsets/envo-basic.obo#envoPolar	A region of permanent snow in mountainous areas or high latitudes.
ENVO:00000155	cirque	ENVO:00000248|RO:0002354 some ENVO:03000006	 some glacial erosion process|glacial valley	cirque basin|cirques|coomb|coombe|corrie|cwm	obo:subsets/envo-basic.obo#envoPolar	A depression which is semicircular or crescent-shaped, found towards the crest of a mountain, and formed by the erosional processes caused by the motion of a glacier.
ENVO:00000174	isthmus	ENVO:01001884	surface landform	land bridge|neck|submarine isthmus	obo:subsets/envo-basic.obo#envoPolar	Narrow section of land in a body of water connecting two larger land areas.
ENVO:00000176	elevated landform	BFO:0000051 some ENVO:00002000|ENVO:01001886	 some slope|landform	elevation		A landform elevated above the surrounding area.
ENVO:00000177	moraine	ENVO:01001884|RO:0002354 some ENVO:03000006	 some glacial erosion process|surface landform	glacial moraine	obo:subsets/envo-basic.obo#envoPolar	An accumulation of boulders, stones, or other debris carried and deposited by a glacier.
ENVO:00000181	nunatak	ENVO:00000480|RO:0002220 some ENVO:00000133	 some glacier|peak	glacier feature|mountain summit|nunatak|nunataks|peak	obo:subsets/envo-basic.obo#envoPolar	The exposed summit of a ridge, mountain, or peak not covered with ice or snow within an ice field or glacier. The term is typically used in areas where a permanent ice mass is present.
ENVO:00000182	plateau	ENVO:01001491	flattened elevation	PLATEAU|Plateau|highland|intermontane plateau|plateau|table mountain|tableknoll|tableland|tableland|tablemount|upland|upland|upland		An elevated and comparatively level expanse of land.
ENVO:00000184	hanging valley	ENVO:00000248	glacial valley	valley	obo:subsets/envo-basic.obo#envoPolar	A tributary valley with the floor at a higher relief than the main channel into which it flows. They are most commonly associated with U-shaped valleys when a tributary glacier flows into a glacier of larger volume.
ENVO:00000187	tundra mire	ENVO:00000044|RO:0002131 some ENVO:00000134|RO:0002131 some ENVO:01001370	 some permafrost| some tundra ecosystem|peatland		obo:subsets/envo-basic.obo#envoPolar	Peatlands with a shallow peat layer, only about 500 mm thick, dominated by sedges and grasses. They form in permafrost areas, covering around 110,000 to 160,000 km2 in Alaska, Canada, and the former USSR.
ENVO:00000191	solid astronomical body part	ENVO:01000813	astronomical body part	geological feature|landform|physiographic feature		A part of an astronomical body which is primarily composed of solid material.
ENVO:00000198	ice-covered lake	ENVO:00000488	glacial lake		obo:subsets/envo-basic.obo#envoPolar	A lake permanently covered by ice.
ENVO:00000200	periglacial lake	ENVO:00000488	glacial lake		obo:subsets/envo-basic.obo#envoPolar	A lake, part of whose margin is formed by an ice mass, ice cap or glacier, the ice having obstructed the natural drainage of the land.
ENVO:00000201	fjord lake	ENVO:00000020|RO:0001025 some ENVO:00000039	 some fjord|lake		obo:subsets/envo-basic.obo#envoPolar	A lake in a glacially eroded valley, which has been eroded below sea level.
ENVO:00000206	marine neritic zone	ENVO:01000295	marine layer		obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	The water mass of an ocean directly above a continental shelf.
ENVO:00000207	oceanic zone	BFO:0000050 some ENVO:00000015|ENVO:01000295	 some ocean|marine layer	OceanLayer	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	The water mass of an ocean that is not above a continental shelf.
ENVO:00000208	marine pelagic zone	ENVO:01000295	marine layer		obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	An open ocean region.
ENVO:00000209	marine photic zone	BFO:0000050 some ENVO:01000822|ENVO:01000295	 some planetary photic zone|marine layer	PhoticZone|epipelagic zone	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	The zone of an ocean from the surface to where photosynthesis can occur, due to the penetration of light.
ENVO:00000210	marine aphotic zone	ENVO:01000295	marine layer	AphoticZone	obo:subsets/envo-basic.obo#envoMarine|obo:subsets/envo-basic.obo#envoPolar	The zone of an ocean below 200m, in which photosynthesis cannot occur due to the lack of light.
ENVO:00000223	continental shelf	BFO:0000050 some ENVO:01000298|ENVO:00002000|RO:0002131 some ENVO:01000748|RO:0002220 some ENVO:00000273	 some continental crust| some continental margin| some continental slope|slope	borderland|borderland (continental margin)|platform (continental margin)|shelf|shelf edge (ocean)|shelves, continental	obo:subsets/envo-basic.obo#envoPolar	A slope which a) extends the perimeter of a continent, b) is covered by a shallow marine water body during interglacial periods, c) has a low degree of steepness relative to a continental slope or rise.
ENVO:00000230	coastal wetland ecosystem					A wetland ecosystem which overlaps both terrestrial and marine ecosystems.
ENVO:00000248	glacial valley	ENVO:00000100	valley	valley	obo:subsets/envo-basic.obo#envoPolar	A valley that contains, or contained, a glacier and was formed by glacial activity. Typically U-shaped in cross-section.
ENVO:00000249	lateral moraine	ENVO:00000177	moraine	moraine	obo:subsets/envo-basic.obo#envoPolar	The parallel ridges of till deposited along the sides of an alglacier. The unconsolidated debris is deposited on top of the glacier by frost shattering of the valley walls and from tributary streams flowing into the valley. The till is carried along the glacial margin until the glacier melts.
ENVO:00000250	medial moraine	ENVO:00000177	moraine		obo:subsets/envo-basic.obo#envoPolar	A moriane formed when the inside lateral moraines of two glaciers merge together. They form a ridge down the center of the combined glaciers.
ENVO:00000251	ground moraine	ENVO:00000177	moraine		obo:subsets/envo-basic.obo#envoPolar	A till covered area with irregular topography and no ridges, often forming gently rolling hills or plains. Forms by the accumulation of till under the ice by lodgement, but may also be deposited as the glacier retreats.
ENVO:00000252	terminal moraine	ENVO:00000177	moraine	delta moraine|end moraine|moraine	obo:subsets/envo-basic.obo#envoPolar	Ridges of unconsolidated debris deposited at the snout or end of the glacier. They usually reflect the shape of the glacier's terminus.
ENVO:00000273	continental slope	BFO:0000050 some ENVO:01000298|ENVO:00002000|RO:0002220 some ENVO:00000223	 some continental margin| some continental shelf|slope		obo:subsets/envo-basic.obo#envoPolar	A slope which 1) is part of the seafloor and 2) extends from the end of the continental shelf (the shelf break) to the continental rise.
ENVO:00000283	ridge	ENVO:00000176	elevated landform	RIDGE|Ridge|arete|arete|beach cusp|beach ridge|beach ridge|crest|cuesta|cuesta|hogback|icecap ridge|ridge|rise (seafloor)|spur|spur (physiographic)		A long and narrow elevation with steep sides.
ENVO:00000298	marine iceberg	ENVO:01001307 some ENVO:00000063|ENVO:01001307 some ENVO:01000267|ENVO:01001546	iceberg|partially_surrounded_by some atmosphere|partially_surrounded_by some water body	ICEBERG|Iceberg|arched iceberg|glacial berg|glacial iceberg|iceberg	obo:subsets/envo-basic.obo#envoPolar	A large mass of detached land ice in the sea or stranded in shallow water.
ENVO:00000299	ice field	ENVO:01000352|RO:0002473 some ENVO:01000277	 some water ice|field	IceSheet|ice field|ice patch|ice sheet|iceberg|icecap|icefall	obo:subsets/envo-basic.obo#envoPolar	A field of ice, formed in regions of perennial frost.
ENVO:00000303	sea coast	ENVO:01000687|RO:0002131 some ENVO:01000635	 some planetary landmass|coast	coast line|coastal area|coastline		The general region of indefinite width that extends from the sea inland to the first major change in terrain features.
ENVO:00000304	shore	BFO:0000050 some ENVO:01000687|ENVO:01001884|RO:0002220 some ENVO:00000063	 some coast| some water body|surface landform	beach face|coastal zone|foreshore|inshore|rivage|seashore|shoreface|strand		That part of the land in immediate contact with a body of water including the area between high and low water lines.
ENVO:00000307	icefall	BFO:0000050 some ENVO:00000133|BFO:0000051 some ENVO:00000320|ENVO:01001547	 some crevasse| some glacier|land ice mass	ice fall|ice-fall	obo:subsets/envo-basic.obo#envoPolar	A portion of a glacier characterized by rapid flow, a chaotic crevassed surface, and a pronounced, at times vertical, slope.
ENVO:00000309	depressed landform	BFO:0000051 some ENVO:00002000|ENVO:01001886	 some slope|landform	barrier basin|depression|depression|non tidal basin|pan|pan|pan (geologic)|pans|tidal basin		A landform sunken or depressed below the surrounding area.
ENVO:00000320	crevasse	ENVO:01000667	geological fracture	CREVASSE|cleft|cleft|fissure		A deep fissure in snow or ice.
ENVO:00000328	vadose zone	BFO:0000051 some ENVO:01001004|ENVO:01001684|RO:0002220 some ENVO:00000329|RO:0002220 some ENVO:01001785|RO:0002473 some ENVO:01000814	 some groundwater| some land| some phreatic zone| some solid environmental material|interface layer	unsaturated zone		An interface layer which 1) is primarily composed of solid materials, 2) separates the land surface and phreatic zone, and 3) contains groundwater at atmospheric pressure.
ENVO:00000329	phreatic zone	BFO:0000051 some ENVO:01001004|ENVO:01001784	 some groundwater|compound astronomical body part	zone of saturation		A compound astronomical body part which is located beneath the land surface and in which all interstices are filled with water that has a hydraulic head greater than atmospheric pressure due to the weight of overlying groundwater.
ENVO:00000340	particle of sand	ENVO:01003002	particle	grain of sand|granule of sand|sand granule		A particle which 1) is composed primarily of and derived from rock or mineral sources and 2) is or was part of a portion of sand.
ENVO:00000342	ice cap dome	BFO:0000050 some ENVO:00000145|ENVO:01001884	 some ice cap|surface landform	ice mass|icecap dome|icecap dome	obo:subsets/envo-basic.obo#envoPolar	A comparatively elevated area on an icecap.
ENVO:00000343	particle of silt	ENVO:01003002	particle	grain of silt|granule of silt		A particle which 1) is primarily composed of quartz or feldspar and 2) is or was part of a portion of silt.
ENVO:00000358	area of protected biodiversity	ENVO:01001567	protected area	protected area		An area of land or of a body of water in which management practices,  through legal or other effective means, prioritise the protection and maintenance of biological diversity, and of natural and associated cultural resources.
ENVO:00000369	brine pool	BFO:0000050 some ENVO:00000015|ENVO:01000617	 some ocean|lentic water body	marine brine pool	obo:subsets/envo-basic.obo#envoPolar	"MERGED DEFINITION:
TARGET DEFINITION: A large area of brine on the ocean basin near cold seep vents which release methane into the water. These pools are concentrations of water having an extremely high salinity as compared to the surrounding ocean, caused by the motion of large salt deposits through salt tectonics.
--------------------
SOURCE DEFINITION: Marine brine pools are large areas of brine on the ocean basin. These pools are bodies of water that have a salinity three to five times greater than the surrounding ocean. For deep-sea brine pools the source of the salt is the dissolution of large salt deposits through salt tectonics. The brine often contains high concentrations of methane, providing energy to chemosynthetic animals that live near the pool."
ENVO:00000380	ice shelf	ENVO:01001307 some ENVO:01000267|ENVO:01001547|RO:0002220 some ENVO:00001999|RO:0002354 some ENVO:01000895|RO:0002354 some ENVO:01001533	 some marine water body| some mass ice flow| some snowfall|land ice mass|partially_surrounded_by some atmosphere		obo:subsets/envo-basic.obo#envoPolar	An ice mass which 1) is attached to the coast 2) at least 2 meters in thickness 3) forms where a glacier or ice mass flows down to a coastline and onto the ocean surface and 4) grows by annual snow accumulation or by the seaward extension of land glaciers.
ENVO:00000385	stream mouth	BFO:0000050 some ENVO:00000023|ENVO:00000479	 some stream|mouth	stream		The place where a stream discharges into a lagoon, lake, or the sea.
ENVO:00000392	ice tongue	BFO:0000050 some ENVO:00000458|ENVO:01001307 some ENVO:00000063|ENVO:01001307 some ENVO:01000267|ENVO:01001547	 some valley glacier|land ice mass|partially_surrounded_by some atmosphere|partially_surrounded_by some water body	glacial tongue|glacier tongue	obo:subsets/envo-basic.obo#envoPolar	A long and narrow sheet of ice projecting out from the coastline. An ice tongue forms when a valley glacier moves very rapidly out into the ocean or a lake.
ENVO:00000393	sound	ENVO:00000137	coastal inlet		obo:subsets/envo-basic.obo#envoPolar	A large sea or ocean inlet larger than a bay, deeper than a bight, wider than a fjord, or it may identify a narrow sea or ocean channel between two bodies of land.
ENVO:00000394	strait	ENVO:00000395|RO:0002176 some ENVO:00000063	channel of a watercourse|connects some water body	channel|watercourse		A narrow channel of water that connects two larger bodies of water, and thus lies between two land masses.
ENVO:00000395	channel of a watercourse	BFO:0000051 some ENVO:00000141|BFO:0000051 some ENVO:00000501|ENVO:00000309	 some bank| some submerged bed|depressed landform			A depressed landform which physically confines a river, slough or ocean strait, and which consists of a bed and banks.
ENVO:00000396	marine channel	ENVO:00000395	channel of a watercourse		obo:subsets/envo-basic.obo#envoPolar	A channel of a watercourse which contains marine water.
ENVO:00000397	lake channel	ENVO:00000395	channel of a watercourse		obo:subsets/envo-basic.obo#envoPolar	A channel of a watercourse which contains lake water.
ENVO:00000413	pingo	BFO:0000051 some ENVO:01000293|ENVO:01001307 some ENVO:00001998|ENVO:01001884	 some ice mass|partially_surrounded_by some soil|surface landform	bugor|bulginniakh|hydrolaccolith|mount|pingos	obo:subsets/envo-basic.obo#envoPolar	A mound of earth-covered ice found in the Arctic, subarctic, and Antarctica that can reach up to 70 metres in height and up to 2 kilometres in diameter.
ENVO:00000428	biome	BFO:0000050 some ENVO:01000817|ENVO:01001110	 some biosphere|ecosystem	EcosytemType|major habitat type		A biome is an ecosystem which is undergoing climactic ecological succession.
ENVO:00000429	arete	ENVO:00000283|RO:0002354 some ENVO:03000006	 some glacial erosion process|ridge	ridge|ridge	obo:subsets/envo-basic.obo#envoPolar	A ridge which is jagged, narrow and separates glacier valleys or cirques.
ENVO:00000430	dirt cone	ENVO:01001884|RO:0002220 some ENVO:01000293|RO:0002353 some ENVO:03000054	 some depositional process| some ice mass|surface landform		obo:subsets/envo-basic.obo#envoPolar	A feature of a glacier, in which dirt, which has fallen into a hollow in the ice, forms a coating which insulates the ice below. The surrounding ice melts away, leaving the dirt cone.
ENVO:00000435	proglacial lake	ENVO:00000488	glacial lake	lake	obo:subsets/envo-basic.obo#envoPolar	A lake formed either by the damming action of a moraine or ice dam during the retreat of a melting glacier, or one formed by meltwater trapped against an ice mass due to isostatic depression of the crust around the ice.
ENVO:00000436	tunnel valley	ENVO:00000248	glacial valley	rinnental|tunnel-vale	obo:subsets/envo-basic.obo#envoPolar	A deep but narrow valley with a 'U' shaped cross-section and frequently a 'U' shaped plan which is usually found filled with glacial till. It is formed when the edge of an ice mass advances up a slope. Its length may be appropriately measured in centimetres or kilometres, depending on the circumstances of formation.
ENVO:00000446	terrestrial biome	ENVO:00000428	biome	terrestrial realm		A biome which is  primarily or completely situated on a landmass.
ENVO:00000447	marine biome	ENVO:00002030	aquatic biome	marine realm	obo:subsets/envo-basic.obo#envoPolar	An aquatic biome which is determined by a marine water body.
ENVO:00000455	tarn	ENVO:00000020	lake	corrie loch	obo:subsets/envo-basic.obo#envoPolar	A mountain lake that is formed in a cirque excavated by a glacier. A moraine may form a natural dam below a tarn.
ENVO:00000456	tidewater glacier	ENVO:00000133|RO:0002220 some ENVO:00000015	 some ocean|glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier which terminates in a lake or the sea, with terminus either floating or grounded
ENVO:00000457	plateau glacier	ENVO:00000133|RO:0002220 some ENVO:00000182	 some plateau|glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier on a plateau or high area, smaller than an ice sheet.
ENVO:00000458	valley glacier	ENVO:00000133|ENVO:01001307 some ENVO:00000100|RO:0002220 some ENVO:00000100	 some valley|glacier|partially_surrounded_by some valley			A glacier which 1) flows for all or most of its length within the walls of a valley, in consequence having a distinct tongue and a well-defined outline and 2) descends from either high mountains, from an ice cap on a plateau, or from an ice sheet.
ENVO:00000459	outlet glacier	ENVO:00000133	glacier		obo:subsets/envo-basic.obo#envoPolar	A glacier fed by an ice sheet.
ENVO:00000463	harbour	ENVO:01001884	surface landform	harbor	obo:subsets/envo-basic.obo#envoPolar	A landform which provides shelter from atmospheric weather and marine currents, waves, and other dynamics.
ENVO:00000464	artificial harbor	ENVO:00000463|RO:0002353 some ENVO:01000996	 some human-directed construction process|harbour	artificial harbour	obo:subsets/envo-basic.obo#envoPolar	A harbor constructed by human agency.
ENVO:00000465	natural harbor	ENVO:00000463	harbour	natural harbour	obo:subsets/envo-basic.obo#envoPolar	A harbor which is formed by a natural landform where a part of a body of water is protected and deep enough to furnish anchorage.
ENVO:00000475	inlet	BFO:0000050 some ENVO:00000063|ENVO:00000012|ENVO:01001307 some ENVO:01000635	 some water body|hydrographic feature|partially_surrounded_by some planetary landmass	anse|arm|firth|ria	obo:subsets/envo-basic.obo#envoPolar	An opening of the sea into the land, or of a lake into its shore.
ENVO:00000476	lake inlet	BFO:0000050 some ENVO:00000020|ENVO:00000475	 some lake|inlet		obo:subsets/envo-basic.obo#envoPolar	An opening of a lake into its shore.
ENVO:00000477	mount	ENVO:00000176	elevated landform	cerrito|cerro|cerro|dome|koppje|monadnock		A mountain or a hill.
ENVO:00000478	range of mounts	ENVO:01000352|RO:0002131 some ENVO:00000477|RO:0002180 min 2 ENVO:00000477	 min 2 mount| some mount|field	range (physiographic)	obo:subsets/envo-basic.obo#envoPolar	A field which includes at least two mounts connected by high ground and arranged in an approximately linear fashion.
ENVO:00000479	mouth	ENVO:00000029|RO:0002131 some ENVO:00000063|RO:0002180 min 2 ENVO:00000063	 min 2 water body| some water body|watercourse	MOUTH|outlet		The exit or point of discharge of a stream into another stream, lake or sea.
ENVO:00000480	peak	BFO:0000050 some ENVO:00000176|ENVO:01001886	 some elevated landform|landform	ahu|ice peak|mountain crest|mountain summit|nunatak|peaks|summit|summit		The summit of a mount.
ENVO:00000482	sea floor	ENVO:01001378|RO:0002220 some ENVO:00000016	 some sea|marine bed	Meeresboden|SeaFloor|fondale marino|fondo marino|ocean floor|ocean floor|sea bed|seabed|seafloor|海床|海底	obo:subsets/envo-basic.obo#envoPlastics	A marine bed which lies below a sea.
ENVO:00000484	polynya	ENVO:01001581	sea surface layer	POLYNA|Polyn'ya|Polynya|big clearing|clearing|glade|ice clearing|polynia|regional clearing	obo:subsets/envo-basic.obo#envoPolar	A sea surface layer which is 1) not covered by ice and 2) laterally surrounded by either pack ice or land and pack ice.
ENVO:00000487	paternoster lake	ENVO:00000488	glacial lake	lake	obo:subsets/envo-basic.obo#envoPolar	One of a series of glacial lakes connected by a single stream or a braided stream system.
ENVO:00000488	glacial lake	ENVO:00000020|RO:0002354 some ENVO:03000006|RO:0002473 some ENVO:01000722	 some glacial erosion process| some meltwater|lake		obo:subsets/envo-basic.obo#envoPolar	A lake which is primarily composed of glacial meltwater and which fills a depression formed as a result of a glacial erosion process.
ENVO:00000501	submerged bed	BFO:0000050 some ENVO:00000309|ENVO:01001311|RO:0002220 some ENVO:00000063	 some depressed landform| some water body|solid surface layer	BOTTOM		The portion of the ground surface which lies below water.
ENVO:00000514	crater	ENVO:00000309	depressed landform	CRATER		A generally circular saucer or bowl-shaped depression caused by explosive action.
ENVO:00000516	hummock	ENVO:01001884	surface landform			A patch of ground, distinct from and slightly above the surrounding plain or wetland. Often occurs in groups.
ENVO:00000528	ice cap ridge	BFO:0000050 some ENVO:00000145|ENVO:00000283	 some ice cap|ridge	icecap reach|ridge	obo:subsets/envo-basic.obo#envoPolar	A linear elevation on an icecap.
ENVO:00000531	ice cap depression	BFO:0000050 some ENVO:00000145|ENVO:01001884	 some ice cap|surface landform	icecap depression|icecap depression	obo:subsets/envo-basic.obo#envoPolar	A depression which is part of an ice cap.
ENVO:00000873	freshwater biome	ENVO:00002030	aquatic biome	freshwater realm	obo:subsets/envo-basic.obo#envoPolar	An aquatic biome which is determined by a body of freshwater.
ENVO:00001995	rock	ENVO:01000814	solid environmental material			A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.
ENVO:00001998	soil	BFO:0000050 some ENVO:01000820|BFO:0000051 some ENVO:00002982|BFO:0000051 some ENVO:01000016|BFO:0000051 some ENVO:01000017|BFO:0000051 some ENVO:01000155|BFO:0000051 some ENVO:01000256|ENVO:00010483|RO:0000091 some ENVO:06105304	 some clay| some mineral material| some organic material| some pedosphere| some sand| some silt| some water-holding capacity of soil|environmental material	regolith	obo:subsets/envo-basic.obo#EnvO-Lite-GSC	An environmental material which is primarily composed of minerals, varying proportions of sand, silt, and clay, organic material such as humus, interstitial gases, liquids, and a broad range of resident micro- and macroorganisms.
ENVO:00001999	marine water body	BFO:0000050 some ENVO:01000819|ENVO:01000617	 some hydrosphere|lentic water body	body of marine water|marine waterbody		A lentic water body which is composed primarily of marine water.
